timestamp,open,high,low,close,volume
2026-02-09 13:45:00,12540.2,12565.2,12537.6,12551.3,8692
2026-02-09 14:00:00,12547.8,12564.6,12539.9,12553.7,7015
2026-02-09 14:15:00,12556.6,12578.3,12553.4,12575.9,6533
2026-02-09 14:30:00,12573.9,12615.4,12567.4,12610.7,17001
2026-02-09 14:45:00,12610.5,12627.6,12598.8,12619.9,7611
2026-02-09 15:00:00,12620.0,12632.1,12598.0,12601.2,7909
2026-02-09 15:15:00,12598.5,12618.2,12593.6,12609.7,6630
2026-02-09 15:30:00,12610.6,12652.9,12610.6,12649.9,8638
2026-02-09 15:45:00,12649.5,12684.4,12649.4,12670.6,5115
2026-02-09 16:00:00,12678.8,12732.4,12661.4,12665.8,9760
2026-02-09 16:15:00,12663.2,12715.0,12662.9,12691.9,8941
2026-02-09 16:30:00,12691.9,12710.0,12670.1,12709.4,6005
2026-02-09 16:45:00,12709.9,12715.0,12690.5,12699.2,5679
2026-02-09 17:00:00,12699.3,12705.9,12697.7,12699.4,574
