timestamp,open,high,low,close,volume
2026-02-09 13:30:00,30741.0,30746.0,30707.0,30717.0,2540
2026-02-09 13:45:00,30718.0,30735.0,30706.0,30706.0,786
2026-02-09 14:00:00,30711.0,30720.0,30695.0,30709.0,432
2026-02-09 14:15:00,30710.0,30731.0,30703.0,30710.0,701
2026-02-09 14:30:00,30712.0,30750.0,30711.0,30737.0,1282
2026-02-09 14:45:00,30738.0,30750.0,30712.0,30724.0,1140
2026-02-09 15:00:00,30726.0,30744.0,30712.0,30721.0,801
2026-02-09 15:15:00,30721.0,30736.0,30706.0,30711.0,850
2026-02-09 15:30:00,30710.0,30742.0,30710.0,30727.0,1230
2026-02-09 15:45:00,30722.0,30730.0,30722.0,30730.0,122
2026-02-09 16:00:00,30734.0,30760.0,30728.0,30728.0,1057
2026-02-09 16:15:00,30741.0,30749.0,30726.0,30726.0,117
2026-02-09 16:30:00,30728.0,30743.0,30728.0,30734.0,42
