ticker,model_name,total_trades,winning_trades,losing_trades,win_rate,total_pnl,total_pnl_pct,avg_win,avg_loss,profit_factor,max_drawdown,max_drawdown_pct,sharpe_ratio,sortino_ratio,calmar_ratio,total_signals,long_signals,short_signals,avg_trade_duration_hours,best_trade_pnl,worst_trade_pnl,consecutive_wins,consecutive_losses,largest_win,largest_loss,avg_confidence,avg_mfe,avg_mae,mfe_mae_ratio,recovery_factor,expectancy_usd,risk_reward_ratio,trade_frequency_per_day,avg_tp_distance_pct,avg_sl_distance_pct,avg_rr_ratio,signal_quality_score,signals_with_tp_sl_pct,signals_with_correct_sl_pct,avg_position_size_usd
GAZPF,xgb_GAZPF_15_15min,60,30,30,50.0,877.5891975874983,0.8775891975874984,102.81189398958321,-73.55892073666654,1.3976808381629107,451.02066222499707,0.4504284594260814,2.413505479892988,0.0,1.9483431369005608,2741,525,439,0.0,152.43320000000008,-188.6433900000005,0,0,152.43320000000008,-188.6433900000005,0.7827376713355382,0.7800507058318844,0.25215204891186327,7.433195797551374,1.9457849076317981,14.626486626458338,1.3976808381629109,0.9090909090909091,1.2499999999999958,0.49999999999999634,2.5000000000000098,0.0,100.0,0.0,9933.990833333333
GAZPF,xgb_GAZPF_15_mtf_15min,56,33,23,58.92857142857143,1633.197736075017,1.633197736075017,102.6944058219696,-76.33555026304327,1.9302166156655056,178.60828970000148,0.1774231831369599,4.789670802751981,0.0,9.205097705942338,2745,372,406,0.0,197.64750000000137,-164.67391999999953,0,0,197.64750000000137,-164.67391999999953,0.8126420644777161,0.8296999301293242,0.23381631833832664,10.82158654567576,9.14401979224038,29.164245287053596,1.3453024897062618,0.8484848484848485,1.2499999999999953,0.4999999999999954,2.5000000000000138,0.0,100.0,0.0,9933.508035714285
GAZPF,ensemble_GAZPF_60_1h,58,33,25,56.896551724137936,1724.679334688568,1.724679334688568,110.58291840900752,-76.98227891234801,1.8961435587804654,405.45091265674273,0.40315596421838146,4.70100401887519,0.0,4.277945727610132,743,166,176,0.0,180.33680000000078,-162.13665000000023,0,0,180.33680000000078,-162.13665000000023,0.7057622775492349,0.7351038367907904,0.218741838400321,8.461012905496325,4.253731539010475,29.73585059807842,1.4364723930155041,0.7073170731707317,1.2884548491592223,0.5153819396636864,2.500000000000012,0.0,100.0,0.0,9926.628103448274
GAZPF,quad_ensemble_GAZPF_60_1h,55,34,21,61.81818181818181,2313.6916947702994,2.3136916947702995,114.80007223888964,-75.69098863580666,2.4555998933926215,279.108203668191,0.2746547402207434,6.736945019446124,0.0,8.424000594021269,746,149,164,0.0,180.33680000000078,-141.5148350000006,0,0,180.33680000000078,-141.5148350000006,0.6950024257155277,0.7989273692234592,0.2113433659805832,7.531721779098463,8.289586849696683,42.067121723096506,1.5166940518013248,0.6707317073170732,1.2902792686119609,0.5161117074447824,2.5000000000000093,0.0,100.0,0.0,9932.60981818182
GAZPF,rf_GAZPF_60_1h,52,35,17,67.3076923076923,2427.421385588488,2.4274213855884885,105.0717745106356,-73.53474836963272,2.9417961771237695,155.97754074998375,0.15390512845404264,7.9891012114471245,0.0,15.772192973500145,749,176,173,0.0,180.33680000000078,-141.5148350000006,0,0,180.33680000000078,-141.5148350000006,0.5900393108995584,0.8200178219748901,0.22796167214460986,7.192862703847617,15.562634042803635,46.68118049208634,1.428872428888688,0.6341463414634146,1.2877324464991582,0.5150929785996611,2.5000000000000107,0.0,100.0,0.0,9936.284615384617
GAZPF,triple_ensemble_GAZPF_60_1h,57,31,26,54.385964912280706,1668.0570008760697,1.6680570008760696,115.69134886483059,-73.78364668975772,1.8695156904482253,405.45091265674273,0.40277393784274923,4.606654385077639,0.0,4.1414223815228866,744,158,172,0.0,180.33680000000078,-162.13665000000023,0,0,180.33680000000078,-162.13665000000023,0.723761844046433,0.7606439253411609,0.22206914556870905,7.641781302571508,4.114078791797558,29.2641579101061,1.5679809016662536,0.6951219512195121,1.2891294956356998,0.5156517982542778,2.5000000000000107,0.0,100.0,0.0,9929.899649122808
GAZPF,xgb_GAZPF_60_1h,60,32,28,53.333333333333336,1562.8442905953416,1.5628442905953417,113.3625565272578,-73.74133993846213,1.756914202641828,345.0400530749903,0.34290311777567845,4.122854929407532,0.0,4.5576846916210565,741,165,182,0.0,180.33680000000078,-162.13665000000023,0,0,180.33680000000078,-162.13665000000023,0.7633674909671148,0.7130230593588552,0.23397963550055842,7.831878039385481,4.529457599682424,26.047404843255165,1.5372999273115997,0.7317073170731707,1.286302106586986,0.5145208426347923,2.50000000000001,0.0,100.0,0.0,9928.781666666668
GAZPF,Hybrid_GAZPF,47,27,20,57.446808510638306,1447.9314494999853,1.4479314494999853,104.89918368981468,-69.2173255062497,2.045931375497358,322.9402847749734,0.3181446828504257,5.2434178084949945,0.0,4.551172870554382,200,47,153,0.0,194.60901999999982,-144.20561999999993,0,0,194.60901999999982,-144.20561999999993,0.6118862109040825,0.8622200967261601,0.2106523321592524,11.629865642782153,4.483588817384341,30.807052117021335,1.5155047225906357,0.7121212121212122,1.2499999999999962,0.49999999999999356,2.500000000000025,0.0,100.0,0.0,9936.956170212765
GAZPF,MTF_ensemble_GAZPF_15_15min_&_ensemble_GAZPF_60_1h,37,25,12,67.56756756756756,1563.8178654249787,1.5638178654249786,100.94503852999974,-79.98400815208299,2.62930263765094,185.50744499999564,0.1840726657136783,7.131750211293487,0.0,8.495655014077261,122,45,77,0.0,194.60901999999982,-164.67391999999953,0,0,194.60901999999982,-164.67391999999953,0.6522887855609135,0.9477198497086978,0.1806706665376651,13.120602078335658,8.429946654836497,42.26534771418911,1.2620652660724514,0.5606060606060606,1.2499999999999951,0.499999999999993,2.5000000000000253,0.0,100.0,0.0,9943.23162162162
GAZPF,MTF_ensemble_GAZPF_15_15min_&_quad_ensemble_GAZPF_60_1h,35,24,11,68.57142857142857,1444.951273300001,1.4449512733000012,97.68665228645813,-81.77530741590884,2.6063431714850527,185.50744499999564,0.18398326932264109,7.012645944777722,0.0,7.853710169515858,96,33,63,0.0,194.60901999999982,-164.67391999999953,0,0,194.60901999999982,-164.67391999999953,0.6403849783982486,0.9520544113088321,0.16602787638546554,14.127595503410827,7.789182117731366,41.284322094285656,1.1945739535973159,0.5303030303030303,1.2499999999999956,0.4999999999999936,2.500000000000023,0.0,100.0,0.0,9940.572857142857
