ticker,model_name,model_filename,model_path,model_type,mode_suffix,total_trades,winning_trades,losing_trades,win_rate_pct,total_pnl_rub,total_pnl_pct,profit_factor,max_drawdown_rub,max_drawdown_pct,sharpe_ratio,long_trades,short_trades,avg_win_rub,avg_loss_rub,best_trade_rub,worst_trade_rub,avg_confidence,avg_tp_distance_pct,avg_sl_distance_pct,avg_rr_ratio,signals_with_tp_sl_pct,signals_with_correct_sl_pct
SRH6,ensemble_SRH6_15_15min,ensemble_SRH6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot2\ml_models\ensemble_SRH6_15_15min.pkl,ensemble,15min,18,16,2,88.88888888888889,3167.373252500023,3.1673732525000236,8.60433808535454,229.13000000000466,0.22831683020230858,14.442925946344443,84,75,223.9934462499998,-208.26094374999929,546.33,-229.13,0.8016529174734183,1.0000000000000007,0.49999999999999556,2.000000000000019,100.0,0.0
SRH6,rf_SRH6_15_15min,rf_SRH6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot2\ml_models\rf_SRH6_15_15min.pkl,rf,15min,18,14,4,77.77777777777779,2613.2843724999984,2.613284372499998,5.108838282627252,229.13000000000466,0.22831683020230858,10.723902463897751,92,110,232.09283999999985,-159.00384687499965,568.341,-229.13,0.7114429250456564,1.000000000000001,0.49999999999999545,2.0000000000000204,100.0,0.0
VBH6,rf_VBH6_15_15min,rf_VBH6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot2\ml_models\rf_VBH6_15_15min.pkl,rf,15min,61,41,20,67.21311475409836,2296.8551129760745,2.2968551129760746,2.9892076736460798,169.16980840740143,0.16723268041137074,8.439067469382337,466,215,84.18325351126937,-57.73291404929502,175.591,-108.257,0.6781326212247373,1.0426053673119375,0.5213026836559648,2.0000000000000155,100.0,0.0
GLDRUBF,rf_GLDRUBF_15_15min,rf_GLDRUBF_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot2\ml_models\rf_GLDRUBF_15_15min.pkl,rf,15min,81,51,30,62.96296296296296,7111.90679782744,7.11190679782744,3.35865107038041,374.25234593641653,0.3557418630692992,8.316842207067143,587,435,198.57157021996778,-100.50810944636503,479.09145,-256.2618999999993,0.687144247257283,1.3253720366778714,0.662686018338934,2.000000000000005,100.0,13.405088062622308
GLDRUBF,ensemble_GLDRUBF_15_15min,ensemble_GLDRUBF_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot2\ml_models\ensemble_GLDRUBF_15_15min.pkl,ensemble,15min,83,52,31,62.65060240963856,7109.554624885641,7.10955462488564,3.300615771111299,374.25234593641653,0.3556454200415097,8.146616012709421,448,403,196.15073039219345,-99.68655985511249,479.09145,-256.2618999999993,0.7659077194365098,1.3168573607592757,0.6584286803796359,2.000000000000006,100.0,16.803760282021152
VBH6,triple_ensemble_VBH6_15_15min,triple_ensemble_VBH6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot2\ml_models\triple_ensemble_VBH6_15_15min.pkl,triple,15min,61,41,20,67.21311475409836,2107.3959557860653,2.1073959557860653,2.708234514173502,185.18277340740315,0.18316212937741103,7.7507906102826984,393,220,81.48938903587242,-61.683449734233854,175.591,-119.4475,0.7375317189605364,1.0377065143108106,0.518853257155402,2.000000000000013,100.0,0.0
VBH6,xgb_VBH6_15_15min,xgb_VBH6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot2\ml_models\xgb_VBH6_15_15min.pkl,xgb,15min,15,10,5,66.66666666666666,419.4018194331293,0.4194018194331293,2.782945967990703,98.63662306685,0.09839153111327063,7.705992411211602,41,0,65.46315050000007,-47.045937113371046,118.3905,-50.39273306685499,0.39967793226242065,1.000684630823162,0.5003423154115805,2.000000000000002,100.0,0.0
VBH6,ensemble_VBH6_15_15min,ensemble_VBH6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot2\ml_models\ensemble_VBH6_15_15min.pkl,ensemble,15min,62,41,21,66.12903225806451,2070.1730890269973,2.0701730890269974,2.6302425416294315,258.10430840740446,0.25528781331910044,7.512562820103767,420,219,81.46412137101765,-60.46932796117515,175.591,-105.5495,0.7016051047468854,1.0372563198188314,0.5186281599094121,2.0000000000000138,100.0,0.0
VBH6,quad_ensemble_VBH6_15_15min,quad_ensemble_VBH6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot2\ml_models\quad_ensemble_VBH6_15_15min.pkl,quad,15min,63,40,23,63.49206349206349,1963.3409557860577,1.9633409557860577,2.4686718100095777,313.14280840739957,0.30961656608543636,6.957644462059489,375,202,82.50387251176922,-58.12234542107298,175.591,-108.257,0.7248326622151503,1.0365094821104672,0.5182547410552311,2.0000000000000098,100.0,0.0
GLDRUBF,xgb_GLDRUBF_15_15min,xgb_GLDRUBF_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot2\ml_models\xgb_GLDRUBF_15_15min.pkl,xgb,15min,14,11,3,78.57142857142857,835.2970824999793,0.8352970824999794,2.640346221680851,350.0228999999963,0.3464509263963808,6.611602975479818,34,0,122.22882454545437,-169.7399958333337,227.42059999999964,-350.02290000000073,0.4096643626689911,0.999999999999999,0.5000000000000023,1.9999999999999887,100.0,0.0
