ticker,model_name,model_filename,model_path,model_type,mode_suffix,total_trades,winning_trades,losing_trades,win_rate_pct,total_pnl_rub,total_pnl_pct,profit_factor,max_drawdown_rub,max_drawdown_pct,sharpe_ratio,long_trades,short_trades,avg_win_rub,avg_loss_rub,best_trade_rub,worst_trade_rub,avg_confidence,avg_tp_distance_pct,avg_sl_distance_pct,avg_rr_ratio,signals_with_tp_sl_pct,signals_with_correct_sl_pct
NRG6,triple_ensemble_NRG6_15_mtf_15min,triple_ensemble_NRG6_15_mtf_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\triple_ensemble_NRG6_15_mtf_15min.pkl,triple,15min,103,54,49,52.42718446601942,8728.333121618933,87.28333121618932,2.377539286288487,1603.3412540925856,8.39509014342686,5.9962260265964815,587,530,278.9724147578228,-129.30974031231645,689.4879935000002,-477.76171399999976,0.7625841669151598,2.450378055400725,0.9801512221602904,2.499999999999999,100.0,43.41987466427932
NRG6,rf_NRG6_15_mtf_15min,rf_NRG6_15_mtf_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\rf_NRG6_15_mtf_15min.pkl,rf,15min,102,53,49,51.9607843137255,8526.937922348909,85.26937922348908,2.351854414050868,1681.0669295931657,8.856342822300556,5.881974444489568,596,512,279.89667702988373,-128.7262440864274,689.4879935000002,-477.76171399999976,0.6730713851918899,2.4250219754884252,0.9700087901953701,2.5,100.0,42.7797833935018
RLH6,rf_RLH6_15_mtf_15min,rf_RLH6_15_mtf_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\rf_RLH6_15_mtf_15min.pkl,rf,15min,73,40,33,54.794520547945204,2479.1656428830756,24.791656428830755,2.2543834675893084,199.16899999999987,1.8849501877489683,5.772325418849424,470,395,111.38918407207643,-59.890961212121006,315.39,-146.625,0.6426619793532841,1.3214239411226278,0.5285695764490485,2.500000000000013,100.0,0.9248554913294799
RLH6,quad_ensemble_RLH6_15_mtf_15min,quad_ensemble_RLH6_15_mtf_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\quad_ensemble_RLH6_15_mtf_15min.pkl,quad,15min,71,39,32,54.929577464788736,2412.615207883073,24.126152078830728,2.255662923094325,209.97700000000077,1.7200335143170307,5.746864739621586,404,374,111.12827789443737,-60.04336343749972,315.39,-136.63,0.6897501068666331,1.324984195584233,0.5299936782336895,2.5000000000000173,100.0,1.4138817480719794
NRG6,quad_ensemble_NRG6_15_mtf_15min,quad_ensemble_NRG6_15_mtf_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\quad_ensemble_NRG6_15_mtf_15min.pkl,quad,15min,103,53,50,51.45631067961165,8242.6911003508,82.426911003508,2.2640824111101914,1603.3412540925965,8.614132033781186,5.639976243989798,575,520,278.5543837143269,-130.41382473017057,689.4879935000002,-477.76171399999976,0.744075549401017,2.4505812222180063,0.9802324888872028,2.499999999999999,100.0,43.56164383561644
S1H6,ensemble_S1H6_15_mtf_15min,ensemble_S1H6_15_mtf_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\ensemble_S1H6_15_mtf_15min.pkl,ensemble,15min,106,62,44,58.490566037735846,11602.701873738715,116.02701873738714,2.5032028377747135,1633.9379446729035,7.555216496368781,5.5712279972356065,570,491,311.6347644009224,-175.42394361632938,1252.666770000001,-954.5385300000007,0.7386977695956721,2.7417586149541435,1.0967034459816591,2.499999999999996,100.0,27.332704995287465
S1H6,ensemble_S1H6_60_1h,ensemble_S1H6_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\ensemble_S1H6_60_1h.pkl,ensemble,1h,20,10,10,50.0,3483.2925938686694,34.83292593868669,2.3906680832332365,1563.022070299583,11.871081583069008,5.568972724621867,90,70,598.8054611394942,-250.47620175262705,985.7733900000005,-922.6415499999997,0.7288339871737566,4.729252287902702,1.8917009151610817,2.499999999999999,100.0,10.0
NRG6,xgb_NRG6_15_mtf_15min,xgb_NRG6_15_mtf_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\xgb_NRG6_15_mtf_15min.pkl,xgb,15min,104,53,51,50.96153846153846,8218.996331589915,82.18996331589915,2.2404781552452824,1606.5757466940631,8.60090698322533,5.556087207965822,586,526,280.0880049435024,-129.91505745913167,689.4879935000002,-477.76171399999976,0.810551006346941,2.446017164256314,0.9784068657025258,2.4999999999999996,100.0,43.79496402877698
NRG6,ensemble_NRG6_15_mtf_15min,ensemble_NRG6_15_mtf_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\ensemble_NRG6_15_mtf_15min.pkl,ensemble,15min,104,53,51,50.96153846153846,8185.442973161778,81.85442973161778,2.233057559405967,1603.3412540926001,8.640708436232092,5.535399560119669,591,527,279.69382945017594,-130.16333309210876,689.4879935000002,-477.76171399999976,0.7428566873911611,2.454146972042028,0.9816587888168111,2.5,100.0,43.112701252236135
S1H6,xgb_S1H6_60_1h,xgb_S1H6_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\xgb_S1H6_60_1h.pkl,xgb,1h,20,10,10,50.0,3426.6809138686676,34.266809138686675,2.368066462957985,1563.022070299583,11.871081583069008,5.516339225130223,92,71,593.1442931394943,-250.47620175262705,985.7733900000005,-922.6415499999997,0.8585025981068611,4.7316851563032065,1.8926740625212832,2.499999999999999,100.0,9.202453987730062
RLH6,xgb_RLH6_15_mtf_15min,xgb_RLH6_15_mtf_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\xgb_RLH6_15_mtf_15min.pkl,xgb,15min,72,39,33,54.166666666666664,2359.0294329668995,23.590294329668996,2.189365745311919,271.3499775,2.1998854518676954,5.492534811497397,426,386,111.3452372555613,-60.104085454545164,315.39,-136.63,0.7407351947493024,1.3246298403776604,0.5298519361510604,2.5000000000000178,100.0,1.354679802955665
RLH6,xgb_RLH6_60_1h,xgb_RLH6_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\xgb_RLH6_60_1h.pkl,xgb,1h,22,12,10,54.54545454545454,758.3351229977816,7.583351229977815,2.1002964722023507,171.3790727419273,1.6107000664985918,5.480213551065313,72,60,120.62874445037578,-68.92098104067315,174.081,-152.034,0.8170285292647101,1.658592670055369,0.6634370680221457,2.500000000000007,100.0,12.878787878787879
RLH6,triple_ensemble_RLH6_15_mtf_15min,triple_ensemble_RLH6_15_mtf_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\triple_ensemble_RLH6_15_mtf_15min.pkl,triple,15min,72,39,33,54.166666666666664,2351.0484454669004,23.510484454669005,2.18176523127871,271.3269650000002,2.2000557888975276,5.469310999632229,423,382,111.2945196273562,-60.28599454545425,315.39,-136.63,0.6916846749904779,1.3246298403776604,0.5298519361510604,2.5000000000000178,100.0,1.3664596273291925
RLH6,ensemble_RLH6_15_mtf_15min,ensemble_RLH6_15_mtf_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\ensemble_RLH6_15_mtf_15min.pkl,ensemble,15min,73,39,34,53.42465753424658,2300.280557966902,23.00280557966902,2.1276145876584103,271.3499775,2.2114566323056764,5.287097906640431,432,385,111.28803533248437,-59.99861235294089,315.39,-146.625,0.6848935940944997,1.3234596243077186,0.5293838497230835,2.5000000000000187,100.0,1.346389228886169
S1H6,rf_S1H6_60_1h,rf_S1H6_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\rf_S1H6_60_1h.pkl,rf,1h,19,9,10,47.368421052631575,3155.0844852060454,31.550844852060457,2.2491784777866064,1563.022070299583,11.871081583069008,5.180651942019066,87,68,631.2013362661048,-252.57275411888935,985.7733900000005,-922.6415499999997,0.6457705790699787,4.811725885490042,1.924690354196017,2.5,100.0,9.67741935483871
S1H6,xgb_S1H6_15_mtf_15min,xgb_S1H6_15_mtf_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\xgb_S1H6_15_mtf_15min.pkl,xgb,15min,105,59,46,56.19047619047619,9368.608893287164,93.68608893287164,2.104443218361497,1633.9379446729035,8.062847614518965,4.605994324443315,573,477,302.56376571767424,-184.40550617512275,1252.666770000001,-954.5385300000007,0.8153684048425583,2.788006510679531,1.1152026042718137,2.499999999999997,100.0,27.904761904761905
GAZPF,rf_GAZPF_15_mtf_15min,rf_GAZPF_15_mtf_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\rf_GAZPF_15_mtf_15min.pkl,rf,15min,26,13,13,50.0,660.6099635000046,6.606099635000046,1.8632160756709584,155.07777479999822,1.4338225968825276,4.58720674262636,217,213,109.68455313461541,-58.868402096153645,142.13823000000022,-85.60226999999992,0.5690312197448333,1.2499999999999956,0.4999999999999953,2.5000000000000147,100.0,0.0
IMOEXF,rf_IMOEXF_15_mtf_15min,rf_IMOEXF_15_mtf_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\rf_IMOEXF_15_mtf_15min.pkl,rf,15min,19,11,8,57.89473684210527,373.0079456250005,3.7300794562500053,1.866938358605321,100.34679374999905,1.0034679374999906,4.487605238817658,124,165,73.02425880681811,-53.78236265624968,128.03775,-68.3955,0.6205777594133832,1.2499999999999971,0.4999999999999951,2.5000000000000187,100.0,0.0
RLH6,rf_RLH6_60_1h,rf_RLH6_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\rf_RLH6_60_1h.pkl,rf,1h,21,10,11,47.61904761904761,548.0352963817168,5.480352963817168,1.8235847508880356,177.9423269737672,1.7548511421054545,4.431877972684318,74,61,121.3462012686014,-60.49333784584514,156.86308951260818,-104.05799999999999,0.6372604376036226,1.6693500151398564,0.667740006055942,2.500000000000002,100.0,12.592592592592592
RLH6,quad_ensemble_RLH6_60_1h,quad_ensemble_RLH6_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\quad_ensemble_RLH6_60_1h.pkl,quad,1h,22,11,11,50.0,558.3457960240121,5.58345796024012,1.7807742061601866,177.9423269737672,1.7548511421054545,4.28536861368667,65,55,115.76944849131901,-65.01073976186355,156.86308951260818,-104.05799999999999,0.7402136013995603,1.659423966820863,0.6637695867283436,2.5000000000000058,100.0,13.333333333333334
RLH6,triple_ensemble_RLH6_60_1h,triple_ensemble_RLH6_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\triple_ensemble_RLH6_60_1h.pkl,triple,1h,22,11,11,50.0,558.3457960240121,5.58345796024012,1.7807742061601866,177.9423269737672,1.7548511421054545,4.28536861368667,67,60,115.76944849131901,-65.01073976186355,156.86308951260818,-104.05799999999999,0.7724372097879446,1.659423966820863,0.6637695867283436,2.5000000000000058,100.0,12.598425196850393
S1H6,quad_ensemble_S1H6_60_1h,quad_ensemble_S1H6_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\quad_ensemble_S1H6_60_1h.pkl,quad,1h,20,9,11,45.0,2544.522895131975,25.44522895131975,1.9201876136098903,2138.53161022689,16.629344702996928,4.1183813431926835,89,66,589.9716383333331,-251.38380453345624,985.7733900000005,-922.6415499999997,0.7580849657156756,4.735039250718538,1.8940157002874158,2.499999999999999,100.0,9.67741935483871
S1H6,triple_ensemble_S1H6_60_1h,triple_ensemble_S1H6_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\triple_ensemble_S1H6_60_1h.pkl,triple,1h,20,9,11,45.0,2544.522895131975,25.44522895131975,1.9201876136098903,2138.53161022689,16.629344702996928,4.1183813431926835,90,66,589.9716383333331,-251.38380453345624,985.7733900000005,-922.6415499999997,0.7899230409202824,4.735039250718538,1.8940157002874158,2.499999999999999,100.0,9.615384615384617
RLH6,ensemble_RLH6_60_1h,ensemble_RLH6_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\ensemble_RLH6_60_1h.pkl,ensemble,1h,22,10,12,45.45454545454545,526.3277960240121,5.263277960240121,1.7298702662562926,177.9423269737672,1.7548511421054545,4.033687602126779,66,60,124.74529334045091,-60.09376144837492,156.86308951260818,-104.05799999999999,0.7303219744593804,1.6601499554732444,0.6640599821892962,2.5000000000000058,100.0,12.698412698412698
GAZPF,xgb_GAZPF_15_mtf_15min,xgb_GAZPF_15_mtf_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\xgb_GAZPF_15_mtf_15min.pkl,xgb,15min,28,15,13,53.57142857142857,643.2184360874944,6.4321843608749445,1.7191948682825562,146.22660000000178,1.3564807602698479,3.998841356578895,187,213,102.50516545416654,-68.79684967115361,142.13823000000022,-111.55319999999968,0.7871721003736768,1.2499999999999951,0.4999999999999941,2.5000000000000195,100.0,0.0
IMOEXF,xgb_IMOEXF_15_mtf_15min,xgb_IMOEXF_15_mtf_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\xgb_IMOEXF_15_mtf_15min.pkl,xgb,15min,18,10,8,55.55555555555556,258.33979125000405,2.5833979125000406,1.6025282399481566,171.47249999999985,1.6815526949066386,3.447704544491659,128,125,68.70994312500002,-53.594954999999615,107.24775,-68.424,0.8440597785843743,1.2499999999999973,0.49999999999999456,2.5000000000000218,100.0,0.0
GAZPF,triple_ensemble_GAZPF_15_mtf_15min,triple_ensemble_GAZPF_15_mtf_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\triple_ensemble_GAZPF_15_mtf_15min.pkl,triple,15min,27,13,14,48.148148148148145,458.97330178750417,4.589733017875042,1.4814381241973387,190.7507139249974,1.8821150833051175,2.944025683975122,166,181,108.6393378317309,-68.09557785892818,141.15960000000004,-111.55319999999968,0.7584571663661871,1.2499999999999973,0.49999999999999495,2.50000000000002,100.0,0.0
GAZPF,quad_ensemble_GAZPF_15_mtf_15min,quad_ensemble_GAZPF_15_mtf_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\quad_ensemble_GAZPF_15_mtf_15min.pkl,quad,15min,27,13,14,48.148148148148145,458.97330178750417,4.589733017875042,1.4814381241973387,190.7507139249974,1.8821150833051175,2.944025683975122,161,173,108.6393378317309,-68.09557785892818,141.15960000000004,-111.55319999999968,0.7112705229597018,1.2499999999999973,0.49999999999999495,2.50000000000002,100.0,0.0
GAZPF,ensemble_GAZPF_15_mtf_15min,ensemble_GAZPF_15_mtf_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\ensemble_GAZPF_15_mtf_15min.pkl,ensemble,15min,28,13,15,46.42857142857143,450.49005122500785,4.504900512250078,1.4684432658569482,190.7507139249974,1.8821150833051175,2.83483663072136,183,199,108.62806009615404,-64.11164866833299,141.0201100000006,-111.55319999999968,0.7120603155306099,1.2499999999999976,0.499999999999995,2.50000000000002,100.0,0.0
NRG6,ensemble_NRG6_60_1h,ensemble_NRG6_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\ensemble_NRG6_60_1h.pkl,ensemble,1h,18,9,9,50.0,1214.9159114596823,12.149159114596824,1.4232163114857486,1442.866645,14.42866645,2.1707880847524987,82,87,453.9543951473375,-318.96373831848337,749.0363777885436,-1442.866645,0.7275621298865563,4.192040424617965,1.6768161698471848,2.5000000000000018,100.0,7.100591715976331
NRG6,xgb_NRG6_60_1h,xgb_NRG6_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\xgb_NRG6_60_1h.pkl,xgb,1h,18,9,9,50.0,1208.5274580786918,12.085274580786917,1.4200560908347823,1442.866645,14.42866645,2.1584581239574434,86,88,453.9543951473375,-319.67356647192685,749.0363777885436,-1442.866645,0.8091449124945534,4.200936067745778,1.6803744270983108,2.500000000000001,100.0,7.471264367816093
NRG6,triple_ensemble_NRG6_60_1h,triple_ensemble_NRG6_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\triple_ensemble_NRG6_60_1h.pkl,triple,1h,18,9,9,50.0,1208.5274580786918,12.085274580786917,1.4200560908347823,1442.866645,14.42866645,2.1584581239574434,87,87,453.9543951473375,-319.67356647192685,749.0363777885436,-1442.866645,0.7421957955474567,4.200936067745778,1.6803744270983108,2.500000000000001,100.0,6.896551724137931
IMOEXF,triple_ensemble_IMOEXF_15_mtf_15min,triple_ensemble_IMOEXF_15_mtf_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\triple_ensemble_IMOEXF_15_mtf_15min.pkl,triple,15min,17,9,8,52.94117647058824,116.6694075000014,1.1666940750000139,1.2831157317506041,163.9672499999997,1.632067800114043,1.8248695813900224,117,106,58.751141666666705,-51.511358437499666,107.24775,-68.424,0.7716541984211885,1.2499999999999976,0.4999999999999961,2.5000000000000147,100.0,0.0
IMOEXF,quad_ensemble_IMOEXF_15_mtf_15min,quad_ensemble_IMOEXF_15_mtf_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\quad_ensemble_IMOEXF_15_mtf_15min.pkl,quad,15min,17,9,8,52.94117647058824,115.16865750000215,1.1516865750000216,1.27845984451076,165.46799999999894,1.64700569625501,1.8002001453357073,114,105,58.751141666666705,-51.69895218749967,107.24775,-68.424,0.748389656576709,1.2499999999999973,0.4999999999999962,2.5000000000000138,100.0,0.0
IMOEXF,ensemble_IMOEXF_15_mtf_15min,ensemble_IMOEXF_15_mtf_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\ensemble_IMOEXF_15_mtf_15min.pkl,ensemble,15min,18,9,9,50.0,69.9071812500024,0.6990718125000239,1.151361883579846,194.79548624999916,1.9425816815687724,1.0585606122203293,119,120,59.0846416666667,-51.31717708333292,107.24775,-68.424,0.727130371820592,1.2499999999999973,0.49999999999999567,2.5000000000000164,100.0,0.0
NRG6,quad_ensemble_NRG6_60_1h,quad_ensemble_NRG6_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\quad_ensemble_NRG6_60_1h.pkl,quad,1h,19,8,11,42.10526315789473,538.7533591822848,5.387533591822848,1.1684500205792252,1442.866645,14.42866645,0.9368247921567171,84,87,467.13141638323805,-290.7543610803287,749.0363777885436,-1442.866645,0.7440424002794278,4.168492571867583,1.667397028747032,2.5000000000000018,100.0,6.432748538011696
NRG6,rf_NRG6_60_1h,rf_NRG6_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\rf_NRG6_60_1h.pkl,rf,1h,19,8,11,42.10526315789473,538.7533591822848,5.387533591822848,1.1684500205792252,1442.866645,14.42866645,0.9368247921567171,83,84,467.13141638323805,-290.7543610803287,749.0363777885436,-1442.866645,0.6329080110260624,4.168492571867583,1.667397028747032,2.5000000000000018,100.0,7.18562874251497
