ticker,model_name,model_filename,model_path,model_type,mode_suffix,total_trades,winning_trades,losing_trades,win_rate_pct,total_pnl_rub,total_pnl_pct,profit_factor,max_drawdown_rub,max_drawdown_pct,sharpe_ratio,long_trades,short_trades,avg_win_rub,avg_loss_rub,best_trade_rub,worst_trade_rub,avg_confidence,avg_tp_distance_pct,avg_sl_distance_pct,avg_rr_ratio,signals_with_tp_sl_pct,signals_with_correct_sl_pct
GAZPF,triple_ensemble_GAZPF_60_1h,triple_ensemble_GAZPF_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\triple_ensemble_GAZPF_60_1h.pkl,triple,1h,12,10,2,83.33333333333334,1086.1206201125005,10.861206201125006,15.79503991642299,59.512266449997696,0.5818323500095345,22.21579146377077,35,47,115.95317515624978,-36.70556572499914,180.33680000000078,-59.5122664499985,0.6745535029554116,1.249999999999995,0.49999999999999173,2.500000000000031,100.0,0.0
GAZPF,quad_ensemble_GAZPF_60_1h,quad_ensemble_GAZPF_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\quad_ensemble_GAZPF_60_1h.pkl,quad,1h,12,10,2,83.33333333333334,1086.1206201125005,10.861206201125006,15.79503991642299,59.512266449997696,0.5818323500095345,22.21579146377077,32,45,115.95317515624978,-36.70556572499914,180.33680000000078,-59.5122664499985,0.6350042589170218,1.249999999999995,0.49999999999999173,2.500000000000031,100.0,0.0
GAZPF,ensemble_GAZPF_60_1h,ensemble_GAZPF_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\ensemble_GAZPF_60_1h.pkl,ensemble,1h,13,11,2,84.61538461538461,995.5488376875,9.955488376875001,9.373125122535455,59.512266449997696,0.5818323500095345,16.74499835898876,39,49,101.31335981249975,-59.449060124998965,180.33680000000078,-59.5122664499985,0.695344909541785,1.2499999999999944,0.49999999999999284,2.500000000000025,100.0,0.0
GAZPF,xgb_GAZPF_60_1h,xgb_GAZPF_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\xgb_GAZPF_60_1h.pkl,xgb,1h,13,10,3,76.92307692307693,960.4016163125016,9.604016163125015,8.232104060980685,59.512266449997696,0.5818323500095345,15.555741390354713,38,52,109.3198601562498,-44.26566174999923,180.33680000000078,-59.5122664499985,0.7401904509617732,1.2499999999999951,0.4999999999999919,2.5000000000000306,100.0,0.0
GAZPF,rf_GAZPF_60_1h,rf_GAZPF_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\rf_GAZPF_60_1h.pkl,rf,1h,13,10,3,76.92307692307693,789.4747394125006,7.894747394125007,5.246228005901366,126.41150832499989,1.22925138385863,12.285688952428774,42,50,97.53985141874978,-61.97459159166633,180.33680000000078,-66.8403199999999,0.5619812924820103,1.2499999999999944,0.4999999999999949,2.5000000000000147,100.0,0.0
IMOEXF,quad_ensemble_IMOEXF_60_1h,quad_ensemble_IMOEXF_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\quad_ensemble_IMOEXF_60_1h.pkl,quad,1h,9,7,2,77.77777777777779,322.05527812499713,3.220552781249971,3.5231038104471475,75.82275000000118,0.7582275000000118,9.103300323671737,29,28,64.24253973214286,-63.82125,96.6405,-75.82275,0.7135052341921316,1.2499999999999971,0.4999999999999948,2.5000000000000204,100.0,0.0
IMOEXF,ensemble_IMOEXF_60_1h,ensemble_IMOEXF_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\ensemble_IMOEXF_60_1h.pkl,ensemble,1h,9,7,2,77.77777777777779,311.5605281249973,3.115605281249973,3.4408839385392795,75.82275000000118,0.7582275000000118,8.734692359584837,35,34,62.743289732142856,-63.82125,96.6405,-75.82275,0.7312856014664582,1.2499999999999978,0.4999999999999933,2.5000000000000293,100.0,0.0
IMOEXF,ensemble_IMOEXF_15_15min,ensemble_IMOEXF_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\ensemble_IMOEXF_15_15min.pkl,ensemble,15min,18,12,6,66.66666666666666,539.5072424999962,5.395072424999962,2.9142927382492845,95.68700249999893,0.9012992698137063,7.428445091657021,155,129,68.44486249999987,-46.97185124999971,128.03775,-63.82275,0.708715339057178,1.2499999999999956,0.49999999999999556,2.5000000000000133,100.0,0.0
IMOEXF,quad_ensemble_IMOEXF_15_15min,quad_ensemble_IMOEXF_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\quad_ensemble_IMOEXF_15_15min.pkl,quad,15min,18,12,6,66.66666666666666,545.516242499998,5.455162424999981,2.8286010806207917,97.04399999999987,0.9324861066774368,7.425306717213301,124,112,70.32004999999985,-49.72072624999971,128.03775,-63.82275,0.7722402861687453,1.2499999999999964,0.49999999999999606,2.5000000000000124,100.0,0.0
RLH6,triple_ensemble_RLH6_15_15min,triple_ensemble_RLH6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\triple_ensemble_RLH6_15_15min.pkl,triple,15min,75,43,32,57.333333333333336,2968.8362829668986,29.688362829668986,2.6597430254471406,197.88151499999913,1.5375607172255514,6.928253584109467,419,415,110.64113437132298,-55.89789046874972,315.39,-94.213,0.7485029290487116,1.3237848268898422,0.5295139307559339,2.500000000000014,100.0,1.3189448441247003
S1H6,quad_ensemble_S1H6_15_mtf_15min,quad_ensemble_S1H6_15_mtf_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\quad_ensemble_S1H6_15_mtf_15min.pkl,quad,15min,106,66,40,62.264150943396224,13953.385371805507,139.53385371805507,3.0016242167418317,1633.9379446729035,6.939446988710015,6.7322395019879995,570,479,317.03661855623363,-174.27578632264812,1252.666770000001,-954.5385300000007,0.7552501212676446,2.7503473541389205,1.1001389416555698,2.4999999999999964,100.0,27.26406101048618
IMOEXF,triple_ensemble_IMOEXF_60_1h,triple_ensemble_IMOEXF_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\triple_ensemble_IMOEXF_60_1h.pkl,triple,1h,9,6,3,66.66666666666666,248.54852812499666,2.4854852812499666,2.5122179975085217,75.82275000000118,0.7582275000000118,6.580352961692343,32,33,68.8181296875,-54.786750000000005,96.6405,-75.82275,0.7313336346043716,1.2499999999999971,0.4999999999999933,2.500000000000028,100.0,0.0
S1H6,rf_S1H6_15_mtf_15min,rf_S1H6_15_mtf_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\rf_S1H6_15_mtf_15min.pkl,rf,15min,106,66,40,62.264150943396224,13544.910228157347,135.4491022815735,2.9414095404962173,1633.9379446729035,7.05917828820363,6.574344642000538,559,530,310.9356601652231,-174.421083568685,1252.666770000001,-954.5385300000007,0.6742265757267814,2.7196814801379556,1.087872592055184,2.499999999999996,100.0,26.72176308539945
S1H6,triple_ensemble_S1H6_15_15min,triple_ensemble_S1H6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\triple_ensemble_S1H6_15_15min.pkl,triple,15min,111,67,44,60.36036036036037,13997.563552525204,139.97563552525202,2.9151109189332565,1633.9379446729035,6.963488410920232,6.505756389869896,591,491,318.00855031443945,-166.11384814868762,1252.666770000001,-954.5385300000007,0.7728422057910479,2.732199437918996,1.0928797751675994,2.499999999999998,100.0,26.894639556377083
IMOEXF,rf_IMOEXF_60_1h,rf_IMOEXF_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\rf_IMOEXF_60_1h.pkl,rf,1h,10,7,3,70.0,265.59522187499715,2.6559522187499716,2.4434601376909595,106.6755000000012,1.0295735996616662,6.467251154721359,32,32,64.2277459821427,-61.333,96.6405,-77.3235,0.5301560403549032,1.2499999999999958,0.49999999999999367,2.500000000000023,100.0,0.0
IMOEXF,xgb_IMOEXF_60_1h,xgb_IMOEXF_60_1h.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\xgb_IMOEXF_60_1h.pkl,xgb,1h,9,6,3,66.66666666666666,242.55152812499728,2.425515281249973,2.475731073206569,75.82275000000118,0.7582275000000118,6.404921900715451,36,36,67.8186296875,-54.786750000000005,96.6405,-75.82275,0.7803376449478997,1.249999999999997,0.4999999999999924,2.500000000000032,100.0,0.0
S1H6,triple_ensemble_S1H6_15_mtf_15min,triple_ensemble_S1H6_15_mtf_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\triple_ensemble_S1H6_15_mtf_15min.pkl,triple,15min,106,64,42,60.37735849056604,13321.450463054538,133.21450463054538,2.860449995337041,1633.9379446729035,6.967098398242186,6.401427303558159,567,491,320.027941916209,-170.48423379959146,1252.666770000001,-954.5385300000007,0.7691099524798535,2.7476961022657473,1.0990784409063006,2.4999999999999964,100.0,27.31568998109641
NRG6,rf_NRG6_15_15min,rf_NRG6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\rf_NRG6_15_15min.pkl,rf,15min,102,56,46,54.90196078431373,9019.930929427195,90.19930929427196,2.47729879090999,1519.054700665376,7.992813843808827,6.276174128289422,620,499,270.1004036538761,-132.73242772151892,689.4879935000002,-477.76171399999976,0.6838598556382153,2.4279950565657367,0.9711980226262955,2.499999999999998,100.0,42.62734584450402
RLH6,rf_RLH6_15_15min,rf_RLH6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\rf_RLH6_15_15min.pkl,rf,15min,71,40,31,56.33802816901409,2630.2706828830633,26.302706828830637,2.4365147074891436,242.78051499999856,1.9487466130631352,6.272153827576409,461,418,111.53198032207641,-59.06479129032231,315.39,-146.625,0.6415485870372112,1.3243962440233674,0.5297584976093438,2.500000000000015,100.0,1.1376564277588168
NRG6,xgb_NRG6_15_15min,xgb_NRG6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\xgb_NRG6_15_15min.pkl,xgb,15min,101,56,45,55.44554455445545,8884.286630090028,88.84286630090028,2.4252363923565117,1441.3290251647923,7.692516312653068,6.178417245606828,604,525,269.96142247717296,-138.52340063625942,689.4879935000002,-477.76171399999976,0.8103135844858567,2.481790031881469,0.9927160127525888,2.4999999999999973,100.0,43.7555358724535
S1H6,rf_S1H6_15_15min,rf_S1H6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\rf_S1H6_15_15min.pkl,rf,15min,109,67,42,61.46788990825688,13031.907730191833,130.31907730191833,2.753529083558209,1633.9379446729035,7.018347312673434,6.163772097583412,583,508,305.4287313764192,-176.94803028638756,1252.666770000001,-954.5385300000007,0.6731000561215527,2.6829106550777855,1.0731642620311153,2.4999999999999973,100.0,26.48945921173236
NRG6,ensemble_NRG6_15_15min,ensemble_NRG6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\ensemble_NRG6_15_15min.pkl,ensemble,15min,102,56,46,54.90196078431373,8763.619492066027,87.63619492066027,2.3971560852308986,1519.054700665376,8.125969299174754,6.08776811820045,606,516,268.5015963105812,-136.35804133318544,689.4879935000002,-477.76171399999976,0.7455246079917537,2.46857728446312,0.9874309137852489,2.499999999999998,100.0,42.869875222816404
RLH6,quad_ensemble_RLH6_15_15min,quad_ensemble_RLH6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\quad_ensemble_RLH6_15_15min.pkl,quad,15min,74,41,33,55.4054054054054,2587.364530383067,25.87364530383067,2.34306150279678,197.88151499999913,1.6019655007191849,6.052024101997842,409,404,110.09346769226966,-58.377807424242185,315.39,-136.63,0.7320490230429467,1.32194429576325,0.5287777183052975,2.5000000000000115,100.0,1.3530135301353015
NRG6,triple_ensemble_NRG6_15_mtf_15min,triple_ensemble_NRG6_15_mtf_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\triple_ensemble_NRG6_15_mtf_15min.pkl,triple,15min,103,54,49,52.42718446601942,8737.985945618933,87.37985945618934,2.381166865453048,1603.3412540925856,8.39509014342686,6.004007070769485,587,537,278.9724147578228,-129.1127439041532,689.4879935000002,-477.76171399999976,0.7625841669151598,2.450378055400725,0.9801512221602904,2.499999999999999,100.0,43.14946619217082
