model_1h,model_15m,symbol,total_trades,winning_trades,losing_trades,win_rate,total_pnl,total_pnl_pct,avg_win,avg_loss,profit_factor,max_drawdown_pct,sharpe_ratio
triple_ensemble_RLH6_60_1h.pkl,rf_RLH6_15_15min.pkl,RLH6,30,14,16,46.666666666666664,151.41300250000313,3.0282600500000627,43.18279107142853,-28.321629531249837,1.3341372941062026,3.303792157197986,2.1296622633498883
triple_ensemble_RLH6_60_1h.pkl,ensemble_RLH6_15_15min.pkl,RLH6,27,13,14,48.148148148148145,138.79824375000499,2.7759648750000996,42.28878124999996,-29.353993749999876,1.3377448517667985,3.0492023028093924,2.1600171888890753
triple_ensemble_RLH6_60_1h.pkl,rf_RLH6_15_mtf_15min.pkl,RLH6,33,15,18,45.45454545454545,131.5562875000005,2.63112575000001,43.33682499999995,-28.805338194444314,1.2537266734920198,3.7143290856714333,1.6654756929600825
triple_ensemble_RLH6_60_1h.pkl,quad_ensemble_RLH6_15_15min.pkl,RLH6,27,12,15,44.44444444444444,114.06561250000232,2.2813122500000462,45.60739999999996,-28.881545833333224,1.2632952616369404,3.3362094033378025,1.7232027275061137
ensemble_RLH6_60_1h.pkl,quad_ensemble_RLH6_15_15min.pkl,RLH6,28,12,16,42.857142857142854,109.88017000000309,2.197603400000062,46.316853124999994,-27.87012921874988,1.2464111512041336,2.651544954282038,1.5818901349322143
rf_RLH6_60_1h.pkl,xgb_RLH6_15_mtf_15min.pkl,RLH6,4,2,2,50.0,41.77426249999917,0.8354852499999834,45.216412499999954,-24.32928125,1.8585182207139783,0.4963700000000062,4.681667232269594
quad_ensemble_RLH6_60_1h.pkl,xgb_RLH6_15_mtf_15min.pkl,RLH6,4,2,2,50.0,41.77426249999917,0.8354852499999834,45.216412499999954,-24.32928125,1.8585182207139783,0.4963700000000062,4.681667232269594
triple_ensemble_RLH6_60_1h.pkl,xgb_RLH6_15_mtf_15min.pkl,RLH6,4,2,2,50.0,41.77426249999917,0.8354852499999834,45.216412499999954,-24.32928125,1.8585182207139783,0.4963700000000062,4.681667232269594
triple_ensemble_RLH6_60_1h.pkl,triple_ensemble_RLH6_15_15min.pkl,RLH6,27,11,16,40.74074074074074,28.3380012500038,0.5667600250000759,44.32119602272723,-28.699697187499904,1.0617123263201702,3.5045280293070316,0.4568576714227545
triple_ensemble_RLH6_60_1h.pkl,xgb_RLH6_15_15min.pkl,RLH6,1,1,0,100.0,21.133499999999913,0.42266999999999827,21.133499999999998,0.0,0.0,0.0,0.0
xgb_RLH6_60_1h.pkl,quad_ensemble_RLH6_15_15min.pkl,RLH6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xgb_RLH6_60_1h.pkl,ensemble_RLH6_15_15min.pkl,RLH6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xgb_RLH6_60_1h.pkl,ensemble_RLH6_15_mtf_15min.pkl,RLH6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xgb_RLH6_60_1h.pkl,triple_ensemble_RLH6_15_mtf_15min.pkl,RLH6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xgb_RLH6_60_1h.pkl,triple_ensemble_RLH6_15_15min.pkl,RLH6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xgb_RLH6_60_1h.pkl,xgb_RLH6_15_15min.pkl,RLH6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ensemble_RLH6_60_1h.pkl,xgb_RLH6_15_mtf_15min.pkl,RLH6,3,1,2,33.33333333333333,-3.3387062500005413,-0.06677412500001083,45.31985624999991,-24.32928125,0.931385020878903,0.4963700000000062,-0.6455554129462407
