ticker,model_name,model_filename,model_path,model_type,mode_suffix,total_trades,winning_trades,losing_trades,win_rate_pct,total_pnl_rub,total_pnl_pct,profit_factor,max_drawdown_rub,max_drawdown_pct,sharpe_ratio,long_trades,short_trades,avg_win_rub,avg_loss_rub,best_trade_rub,worst_trade_rub,avg_confidence,avg_tp_distance_pct,avg_sl_distance_pct,avg_rr_ratio,signals_with_tp_sl_pct,signals_with_correct_sl_pct
VBH6,rf_VBH6_15_15min,rf_VBH6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\rf_VBH6_15_15min.pkl,rf,15min,55,41,14,74.54545454545455,3328.9657011839645,33.289657011839644,5.1085146299232465,159.566499999999,1.2619652089441475,12.797697700439004,474,220,100.95672820152375,-57.87572536275108,175.591,-108.257,0.66714033485738,1.3048597324367854,0.5219438929747128,2.5000000000000067,100.0,0.0
VBH6,quad_ensemble_VBH6_15_15min,quad_ensemble_VBH6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\quad_ensemble_VBH6_15_15min.pkl,quad,15min,52,36,16,69.23076923076923,2727.600562751986,27.27600562751986,3.831018040531828,299.47464590738673,2.6554699782064275,10.215326619334926,388,214,102.52973403973981,-60.21686641741565,175.591,-102.456,0.7064947579642269,1.3036901782012502,0.5214760712804982,2.500000000000009,100.0,0.0
VBH6,ensemble_VBH6_15_15min,ensemble_VBH6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\ensemble_VBH6_15_15min.pkl,ensemble,15min,53,35,18,66.0377358490566,2505.997680251983,25.059976802519834,3.460496227479365,244.43614590738616,2.1883473662669815,9.371117778663313,441,238,100.69972786944665,-56.58293306548056,166.063,-102.456,0.692260247009459,1.302677155971038,0.5210708623884138,2.5000000000000067,100.0,0.0
VBH6,triple_ensemble_VBH6_15_15min,triple_ensemble_VBH6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\triple_ensemble_VBH6_15_15min.pkl,triple,15min,54,36,18,66.66666666666666,2565.014208158458,25.650142081584583,3.3952378795183273,299.47464590738673,2.657684595997998,9.297425284624117,404,236,100.99708299807314,-59.49337665401006,166.063,-102.456,0.7154486411304073,1.3013555897241185,0.520542235889646,2.5000000000000067,100.0,0.0
SRH6,ensemble_SRH6_15_15min,ensemble_SRH6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\ensemble_SRH6_15_15min.pkl,ensemble,15min,17,12,5,70.58823529411765,1926.8656212499973,19.268656212499973,3.789641432023536,458.12560999999914,3.8361284977763193,8.290340853049862,101,82,218.13226927083312,-138.14432199999976,451.6005,-229.13,0.7190643020311763,1.2499999999999967,0.4999999999999962,2.5000000000000124,100.0,0.0
GLDRUBF,rf_GLDRUBF_15_15min,rf_GLDRUBF_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\rf_GLDRUBF_15_15min.pkl,rf,15min,73,43,30,58.9041095890411,6328.21372901356,63.2821372901356,2.9741691782845883,475.9964362526589,3.759384528899597,7.504759094764341,594,447,221.7144427305988,-106.85024361340588,479.09145,-352.4601,0.6549349201217837,1.6537998369720455,0.6615199347888193,2.4999999999999956,100.0,13.44860710854947
SRH6,rf_SRH6_15_15min,rf_SRH6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\rf_SRH6_15_15min.pkl,rf,15min,16,11,5,68.75,1701.5627937499976,17.015627937499975,3.2774002996146527,465.57688749999943,3.9709597024019208,7.460957485142329,99,109,222.61038011363627,-149.4302774999997,529.6395,-229.13,0.6413273611751387,1.249999999999996,0.49999999999999545,2.5000000000000147,100.0,0.0
SRH6,quad_ensemble_SRH6_15_15min,quad_ensemble_SRH6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\quad_ensemble_SRH6_15_15min.pkl,quad,15min,16,11,5,68.75,1695.5507937499988,16.955507937499988,3.251239003236869,460.5753874999991,3.9319948604369137,7.4312420734569535,90,76,222.61038011363627,-150.63267749999972,529.6395,-229.13,0.7509234281297361,1.249999999999996,0.499999999999995,2.500000000000017,100.0,0.0
SRH6,triple_ensemble_SRH6_15_15min,triple_ensemble_SRH6_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\triple_ensemble_SRH6_15_15min.pkl,triple,15min,16,11,5,68.75,1663.983571249997,16.63983571249997,3.2165357722101278,458.12560999999914,3.9224719391239478,7.426404355334375,93,76,219.51792556818174,-150.14272199999976,495.6225,-229.13,0.7958182427676386,1.2499999999999956,0.4999999999999949,2.500000000000017,100.0,0.0
GLDRUBF,ensemble_GLDRUBF_15_15min,ensemble_GLDRUBF_15_15min.pkl,C:\Users\takeg\OneDrive\Документы\vibecodding\moex_bot\ml_models\ensemble_GLDRUBF_15_15min.pkl,ensemble,15min,75,43,32,57.333333333333336,6193.664040444639,61.936640404446386,2.851071185899494,481.08118407158145,3.844319752033231,7.160736416775152,478,409,221.85239898059876,-104.56215986628428,479.09145,-352.4601,0.7310452947643212,1.6443796981612557,0.6577518792645026,2.4999999999999987,100.0,16.234498308906424
